ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,GroupID
341996,2019-01-15 13:40:20,2019-01-15 13:48:11,20190115,,-100,13,217000000027,611000000815,2,,,,,30.2,0.0,0.5,4.7e-05,10,SW.JS.021.001,1601
342240,2019-01-15 13:45:20,2019-01-15 13:53:19,20190115,,-100,13,217000000027,611000000439,2,,,,,30.1,0.3,10.5,0.000796,10,SW.JS.021.001,1602
342215,2019-01-15 13:45:20,2019-01-15 13:53:19,20190115,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.0,0.0,1.1,8.9e-05,10,SW.JS.021.001,1602
342216,2019-01-15 13:45:20,2019-01-15 13:53:19,20190115,,-100,13,217000000027,611000000815,2,,,,,30.7,0.0,1.1,8.9e-05,10,SW.JS.021.001,1602
342343,2019-01-15 13:50:20,2019-01-15 13:58:26,20190115,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,28.8,0.0,2.7,0.0002299999999999,10,SW.JS.021.001,1603
342391,2019-01-15 13:50:20,2019-01-15 13:58:26,20190115,,-100,13,217000000027,611000000725,1,0.0,0.0,0.0,0.0,34.8,0.2,9.0,0.000774,10,SW.JS.021.001,1603
342435,2019-01-15 13:50:20,2019-01-15 13:58:26,20190115,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,34.5,0.0,0.6,5.5e-05,10,SW.JS.021.001,1603
342656,2019-01-15 13:55:20,2019-01-15 14:03:34,20190115,,-100,13,217000000027,611000000815,2,,,,,28.0,0.0,1.0,8.3e-05,10,SW.JS.021.001,1604
342677,2019-01-15 13:55:20,2019-01-15 14:03:34,20190115,,-100,13,217000000027,611000000845,1,0.0,0.0,0.0,0.0,34.4,0.2,8.4,0.000699,10,SW.JS.021.001,1604
342678,2019-01-15 13:55:20,2019-01-15 14:03:34,20190115,,-100,13,217000000027,611000000845,2,,,,,29.9,0.2,8.9,0.000735,10,SW.JS.021.001,1604
342701,2019-01-15 14:00:20,2019-01-15 14:08:41,20190115,,-100,14,217000000027,611000000373,1,0.0,0.0,0.0,0.0,34.4,0.1,3.8,0.000323,10,SW.JS.021.001,1605
342739,2019-01-15 14:00:20,2019-01-15 14:08:41,20190115,,-100,14,217000000027,611000000474,1,0.0,0.0,0.0,0.0,34.4,0.2,9.9,0.000819,10,SW.JS.021.001,1605
342769,2019-01-15 14:00:20,2019-01-15 14:08:41,20190115,,-100,14,217000000027,611000000568,1,0.0,0.0,0.0,0.0,28.0,0.1,4.1,0.000343,10,SW.JS.021.001,1605
342943,2019-01-15 14:05:20,2019-01-15 14:13:49,20190115,,-100,14,217000000027,611000000431,1,0.0,0.0,0.0,0.0,22.0,0.6,13.4,0.001111,10,SW.JS.021.001,1606
342995,2019-01-15 14:05:20,2019-01-15 14:13:49,20190115,,-100,14,217000000027,611000000588,1,0.0,0.0,0.0,0.0,20.5,0.7,15.8,0.001339,10,SW.JS.021.001,1606
343089,2019-01-15 14:05:20,2019-01-15 14:13:49,20190115,,-100,14,217000000027,611000000807,1,0.0,0.0,0.0,0.0,23.6,0.2,6.0,0.000502,10,SW.JS.021.001,1606
343340,2019-01-15 14:10:20,2019-01-15 14:18:57,20190115,,-100,14,217000000027,611000000439,2,,,,,28.0,0.0,0.0,1e-06,10,SW.JS.021.001,1607
343321,2019-01-15 14:10:20,2019-01-15 14:18:57,20190115,,-100,14,217000000027,611000000819,1,0.0,0.0,0.0,0.0,20.7,0.5,10.7,0.0009109999999999,10,SW.JS.021.001,1607
343323,2019-01-15 14:10:20,2019-01-15 14:18:57,20190115,,-100,14,217000000027,611000000822,1,0.0,0.0,0.0,0.0,19.7,0.5,11.6,0.000989,10,SW.JS.021.001,1607
343367,2019-01-15 14:15:20,2019-01-15 14:19:04,20190115,,-100,14,217000000027,611000000393,1,0.0,0.0,0.0,0.0,13.6,0.4,6.1,0.000509,10,SW.JS.021.001,1608
343561,2019-01-15 14:15:20,2019-01-15 14:19:04,20190115,,-100,14,217000000027,611000000814,1,0.0,0.0,0.0,0.0,17.3,0.3,5.4,0.000419,10,SW.JS.021.001,1608
343539,2019-01-15 14:15:20,2019-01-15 14:19:04,20190115,,-100,14,217000000027,611000000818,1,0.0,0.0,0.0,0.0,19.5,0.4,8.0,0.000636,10,SW.JS.021.001,1608
343593,2019-01-15 14:20:20,2019-01-15 14:24:13,20190115,,-100,14,217000000027,611000000418,1,0.0,0.0,0.0,0.0,20.7,0.5,11.7,0.0009789999999999,10,SW.JS.021.001,1609
343701,2019-01-15 14:20:20,2019-01-15 14:24:13,20190115,,-100,14,217000000027,611000000654,1,0.0,0.0,0.0,0.0,23.2,0.3,7.8,0.000655,10,SW.JS.021.001,1609
343771,2019-01-15 14:20:20,2019-01-15 14:24:13,20190115,,-100,14,217000000027,611000000839,1,0.0,0.0,0.0,0.0,13.0,0.7,9.3,0.000814,10,SW.JS.021.001,1609
343905,2019-01-15 14:25:20,2019-01-15 14:29:20,20190115,,-100,14,217000000027,611000000632,1,0.0,0.0,0.0,0.0,20.6,0.2,4.7,0.000401,10,SW.JS.021.001,1610
343915,2019-01-15 14:25:20,2019-01-15 14:29:20,20190115,,-100,14,217000000027,611000000647,1,0.0,0.0,0.0,0.0,22.1,0.5,12.6,0.001081,10,SW.JS.021.001,1610
343993,2019-01-15 14:25:20,2019-01-15 14:29:20,20190115,,-100,14,217000000027,611000000842,1,0.0,0.0,0.0,0.0,13.6,0.6,8.3,0.0006929999999999,10,SW.JS.021.001,1610
344135,2019-01-15 14:30:20,2019-01-15 14:34:28,20190115,,-100,14,217000000027,611000000647,1,0.0,0.0,0.0,0.0,15.5,0.7,11.6,0.0009289999999999,10,SW.JS.021.001,1611
344167,2019-01-15 14:30:20,2019-01-15 14:34:28,20190115,,-100,14,217000000027,611000000738,1,0.0,0.0,0.0,0.0,15.5,0.4,6.4,0.000509,10,SW.JS.021.001,1611
344177,2019-01-15 14:30:20,2019-01-15 14:34:28,20190115,,-100,14,217000000027,611000000786,1,0.0,0.0,0.0,0.0,15.8,0.6,9.8,0.000778,10,SW.JS.021.001,1611
344331,2019-01-15 14:35:20,2019-01-15 14:39:36,20190115,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,16.4,0.2,4.7,0.000413,10,SW.JS.021.001,1612
344356,2019-01-15 14:35:20,2019-01-15 14:39:36,20190115,,-100,14,217000000027,611000000647,2,,,,,29.4,0.4,12.8,0.001125,10,SW.JS.021.001,1612
344423,2019-01-15 14:35:20,2019-01-15 14:39:36,20190115,,-100,14,217000000027,611000000822,1,0.0,0.0,0.0,0.0,16.0,0.6,11.0,0.000977,10,SW.JS.021.001,1612
344469,2019-01-15 14:40:20,2019-01-15 14:44:44,20190115,,-100,14,217000000027,611000000398,1,0.0,0.0,0.0,0.0,22.4,0.3,7.7,0.000649,10,SW.JS.021.001,1613
344603,2019-01-15 14:40:20,2019-01-15 14:44:44,20190115,,-100,14,217000000027,611000000734,1,0.0,0.0,0.0,0.0,24.1,0.1,2.7,0.000234,10,SW.JS.021.001,1613
344639,2019-01-15 14:40:20,2019-01-15 14:44:44,20190115,,-100,14,217000000027,611000000818,1,0.0,0.0,0.0,0.0,21.3,0.5,12.2,0.001036,10,SW.JS.021.001,1613
344880,2019-01-15 14:45:20,2019-01-15 14:49:53,20190115,,-100,14,217000000027,611000000439,2,,,,,26.4,0.0,0.0,2e-06,10,SW.JS.021.001,1614
344729,2019-01-15 14:45:20,2019-01-15 14:49:53,20190115,,-100,14,217000000027,611000000498,1,0.0,0.0,0.0,0.0,14.9,0.7,11.2,0.000924,10,SW.JS.021.001,1614
344856,2019-01-15 14:45:20,2019-01-15 14:49:53,20190115,,-100,14,217000000027,611000000815,2,,,,,26.7,0.0,0.7,5.7e-05,10,SW.JS.021.001,1614
344893,2019-01-15 14:50:20,2019-01-15 14:55:00,20190115,,-100,14,217000000027,611000000350,1,0.0,0.0,0.0,0.0,26.9,0.0,1.6,0.00014,10,SW.JS.021.001,1615
344935,2019-01-15 14:50:20,2019-01-15 14:55:00,20190115,,-100,14,217000000027,611000000465,1,0.0,0.0,0.0,0.0,22.3,0.2,6.3,0.00052,10,SW.JS.021.001,1615
344991,2019-01-15 14:50:20,2019-01-15 14:55:00,20190115,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,18.1,0.7,14.0,0.001147,10,SW.JS.021.001,1615
345137,2019-01-15 14:55:20,2019-01-15 15:00:09,20190115,,-100,14,217000000027,611000000421,1,0.0,0.0,0.0,0.0,25.2,0.1,4.1,0.000341,10,SW.JS.021.001,1616
345192,2019-01-15 14:55:20,2019-01-15 15:00:09,20190115,,-100,14,217000000027,611000000575,2,,,,,21.1,0.5,11.2,0.0009539999999999,10,SW.JS.021.001,1616
345243,2019-01-15 14:55:20,2019-01-15 15:00:09,20190115,,-100,14,217000000027,611000000658,1,0.0,0.0,0.0,0.0,16.2,0.8,13.6,0.001175,10,SW.JS.021.001,1616
345341,2019-01-15 15:00:20,2019-01-15 15:05:17,20190115,,-100,15,217000000027,611000000373,1,0.0,0.0,0.0,0.0,21.9,0.2,4.9,0.000413,10,SW.JS.021.001,1617
345379,2019-01-15 15:00:20,2019-01-15 15:05:17,20190115,,-100,15,217000000027,611000000474,1,0.0,0.0,0.0,0.0,19.5,0.4,9.0,0.000742,10,SW.JS.021.001,1617
345499,2019-01-15 15:00:20,2019-01-15 15:05:17,20190115,,-100,15,217000000027,611000000795,1,0.0,0.0,0.0,0.0,18.0,0.8,14.9,0.001247,10,SW.JS.021.001,1617
345581,2019-01-15 15:05:20,2019-01-15 15:10:26,20190115,,-100,15,217000000027,611000000430,1,0.0,0.0,0.0,0.0,20.0,0.1,3.5,0.000295,10,SW.JS.021.001,1618
345760,2019-01-15 15:05:20,2019-01-15 15:10:26,20190115,,-100,15,217000000027,611000000439,2,,,,,27.8,0.0,0.0,5e-06,10,SW.JS.021.001,1618
345659,2019-01-15 15:05:20,2019-01-15 15:10:26,20190115,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,17.6,0.8,15.2,0.001271,10,SW.JS.021.001,1618
345779,2019-01-15 15:10:20,2019-01-15 15:15:33,20190115,,-100,15,217000000027,611000000363,1,0.0,0.0,0.0,0.0,22.3,0.4,10.5,0.0008849999999999,10,SW.JS.021.001,1619
345980,2019-01-15 15:10:20,2019-01-15 15:15:33,20190115,,-100,15,217000000027,611000000439,2,,,,,27.2,0.0,0.0,2e-06,10,SW.JS.021.001,1619
345835,2019-01-15 15:10:20,2019-01-15 15:15:33,20190115,,-100,15,217000000027,611000000538,1,0.0,0.0,0.0,0.0,24.4,0.5,12.5,0.001049,10,SW.JS.021.001,1619
345993,2019-01-15 15:15:20,2019-01-15 15:20:42,20190115,,-100,15,217000000027,611000000350,1,0.0,0.0,0.0,0.0,34.6,0.0,0.7,6.6e-05,10,SW.JS.021.001,1620
345994,2019-01-15 15:15:20,2019-01-15 15:20:42,20190115,,-100,15,217000000027,611000000350,2,,,,,30.2,0.0,0.7,6.500000000000001e-05,10,SW.JS.021.001,1620
346027,2019-01-15 15:15:20,2019-01-15 15:20:42,20190115,,-100,15,217000000027,611000000443,1,0.0,0.0,0.0,0.0,11.8,0.7,8.5,0.000704,10,SW.JS.021.001,1620
346213,2019-01-15 15:20:20,2019-01-15 15:25:50,20190115,,-100,15,217000000027,611000000350,1,0.0,0.0,0.0,0.0,34.3,0.0,0.8,7.099999999999999e-05,10,SW.JS.021.001,1621
346303,2019-01-15 15:20:20,2019-01-15 15:25:50,20190115,,-100,15,217000000027,611000000593,1,0.0,0.0,0.0,0.0,19.9,0.1,2.9,0.00025,10,SW.JS.021.001,1621
346403,2019-01-15 15:20:20,2019-01-15 15:25:50,20190115,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,21.5,0.6,13.9,0.00117,10,SW.JS.021.001,1621
346640,2019-01-15 15:25:20,2019-01-15 15:31:00,20190115,,-100,15,217000000027,611000000439,2,,,,,28.5,0.0,0.2,1.6e-05,10,SW.JS.021.001,1622
346565,2019-01-15 15:25:20,2019-01-15 15:31:00,20190115,,-100,15,217000000027,611000000660,1,0.0,0.0,0.0,0.0,19.4,0.6,11.9,0.000942,10,SW.JS.021.001,1622
346583,2019-01-15 15:25:20,2019-01-15 15:31:00,20190115,,-100,15,217000000027,611000000734,1,0.0,0.0,0.0,0.0,16.0,0.5,9.4,0.000743,10,SW.JS.021.001,1622
346667,2019-01-15 15:30:21,2019-01-15 15:36:09,20190115,,-100,15,217000000027,611000000393,1,0.0,0.0,0.0,0.0,12.4,0.6,7.7,0.000651,10,SW.JS.021.001,1623
346776,2019-01-15 15:30:21,2019-01-15 15:36:09,20190115,,-100,15,217000000027,611000000647,2,,,,,31.2,0.4,12.6,0.001088,10,SW.JS.021.001,1623
346829,2019-01-15 15:30:21,2019-01-15 15:36:09,20190115,,-100,15,217000000027,611000000807,1,0.0,0.0,0.0,0.0,15.1,0.1,2.6,0.0002279999999999,10,SW.JS.021.001,1623
346995,2019-01-15 15:35:21,2019-01-15 15:41:17,20190115,,-100,15,217000000027,611000000647,1,0.0,0.0,0.0,0.0,33.5,0.2,7.4,0.00062,10,SW.JS.021.001,1624
346996,2019-01-15 15:35:21,2019-01-15 15:41:17,20190115,,-100,15,217000000027,611000000647,2,,,,,29.8,0.2,7.6,0.000633,10,SW.JS.021.001,1624
347037,2019-01-15 15:35:21,2019-01-15 15:41:17,20190115,,-100,15,217000000027,611000000786,1,0.0,0.0,0.0,0.0,17.1,0.3,5.2,0.00044,10,SW.JS.021.001,1624
347154,2019-01-15 15:40:21,2019-01-15 15:46:27,20190115,,-100,15,217000000027,611000000534,2,,,,,29.8,0.1,4.9,0.0004219999999999,10,SW.JS.021.001,1625
347191,2019-01-15 15:40:21,2019-01-15 15:46:27,20190115,,-100,15,217000000027,611000000606,1,0.0,0.0,0.0,0.0,13.6,0.1,2.3,0.000199,10,SW.JS.021.001,1625
347215,2019-01-15 15:40:21,2019-01-15 15:46:27,20190115,,-100,15,217000000027,611000000647,1,0.0,0.0,0.0,0.0,24.1,0.1,3.9,0.000344,10,SW.JS.021.001,1625
347435,2019-01-15 15:45:21,2019-01-15 15:51:36,20190115,,-100,15,217000000027,611000000647,1,0.0,0.0,0.0,0.0,33.5,0.0,1.4,0.0001149999999999,10,SW.JS.021.001,1626
347436,2019-01-15 15:45:21,2019-01-15 15:51:36,20190115,,-100,15,217000000027,611000000647,2,,,,,26.9,0.0,1.1,9.1e-05,10,SW.JS.021.001,1626
347496,2019-01-15 15:45:21,2019-01-15 15:51:36,20190115,,-100,15,217000000027,611000000815,2,,,,,17.8,0.0,0.0,0.0,10,SW.JS.021.001,1626
347655,2019-01-15 15:50:21,2019-01-15 15:56:46,20190115,,-100,15,217000000027,611000000647,1,0.0,0.0,0.0,0.0,33.5,0.0,1.5,0.000128,10,SW.JS.021.001,1627
347656,2019-01-15 15:50:21,2019-01-15 15:56:46,20190115,,-100,15,217000000027,611000000647,2,,,,,28.1,0.0,1.1,9.8e-05,10,SW.JS.021.001,1627
347723,2019-01-15 15:50:21,2019-01-15 15:56:46,20190115,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.1,0.0,0.2,1.9e-05,10,SW.JS.021.001,1627
347860,2019-01-15 15:55:21,2019-01-15 16:01:55,20190115,,-100,15,217000000027,611000000615,2,,,,,26.2,0.0,0.3,2.8000000000000003e-05,10,SW.JS.021.001,1628
347875,2019-01-15 15:55:21,2019-01-15 16:01:55,20190115,,-100,15,217000000027,611000000647,1,0.0,0.0,0.0,0.0,31.6,0.0,1.4,0.0001159999999999,10,SW.JS.021.001,1628
347876,2019-01-15 15:55:21,2019-01-15 16:01:55,20190115,,-100,15,217000000027,611000000647,2,,,,,27.7,0.0,1.1,9.8e-05,10,SW.JS.021.001,1628
348039,2019-01-15 16:00:21,2019-01-15 16:12:04,20190115,,-100,16,217000000027,611000000647,1,0.0,0.0,0.0,0.0,32.9,0.0,1.3,0.0002189999999999,10,SW.JS.021.001,1629
348040,2019-01-15 16:00:21,2019-01-15 16:12:04,20190115,,-100,16,217000000027,611000000647,2,,,,,29.8,0.0,1.1,0.0001899999999999,10,SW.JS.021.001,1629
348217,2019-01-15 16:10:21,2019-01-15 16:17:14,20190115,,-100,16,217000000027,611000000588,1,0.0,0.0,0.0,0.0,32.9,0.0,0.4,3.9e-05,10,SW.JS.021.001,1630
348257,2019-01-15 16:10:21,2019-01-15 16:17:14,20190115,,-100,16,217000000027,611000000647,1,0.0,0.0,0.0,0.0,32.4,0.0,1.3,0.000121,10,SW.JS.021.001,1630
348258,2019-01-15 16:10:21,2019-01-15 16:17:14,20190115,,-100,16,217000000027,611000000647,2,,,,,28.3,0.0,1.1,0.000104,10,SW.JS.021.001,1630
348447,2019-01-15 16:15:21,2019-01-15 16:27:22,20190115,,-100,16,217000000027,611000000647,1,0.0,0.0,0.0,0.0,32.0,0.0,1.3,0.0001629999999999,10,SW.JS.021.001,1631
348448,2019-01-15 16:15:21,2019-01-15 16:27:22,20190115,,-100,16,217000000027,611000000647,2,,,,,27.0,0.0,1.1,0.000132,10,SW.JS.021.001,1631
348625,2019-01-15 16:25:21,2019-01-15 16:32:30,20190115,,-100,16,217000000027,611000000647,1,0.0,0.0,0.0,0.0,31.9,0.0,1.3,0.000192,10,SW.JS.021.001,1632
348626,2019-01-15 16:25:21,2019-01-15 16:32:30,20190115,,-100,16,217000000027,611000000647,2,,,,,29.0,0.0,1.1,0.000165,10,SW.JS.021.001,1632
348692,2019-01-15 16:25:21,2019-01-15 16:32:30,20190115,,-100,16,217000000027,611000000822,2,,,,,23.3,0.0,0.1,1.4e-05,10,SW.JS.021.001,1632
348717,2019-01-15 16:30:21,2019-01-15 16:52:38,20190115,,-100,16,217000000027,611000000647,1,0.0,0.0,0.0,0.0,31.4,0.0,1.3,0.00032,10,SW.JS.021.001,1633
348721,2019-01-15 17:00:21,2019-01-15 17:22:44,20190115,,-100,17,217000000027,611000000355,1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10,SW.JS.021.001,1634
348736,2019-01-16 06:40:18,2019-01-16 07:01:21,20190116,,-100,6,217000000027,611000000822,2,,,,,29.3,0.0,0.4,0.0,10,SW.JS.021.001,1635
348867,2019-01-16 07:00:18,2019-01-16 07:06:24,20190116,,-100,7,217000000027,611000000615,1,0.0,0.0,0.0,0.0,30.6,0.0,0.4,0.0,10,SW.JS.021.001,1636
348868,2019-01-16 07:00:18,2019-01-16 07:06:24,20190116,,-100,7,217000000027,611000000615,2,,,,,25.6,0.0,0.4,0.0,10,SW.JS.021.001,1636
348952,2019-01-16 07:00:18,2019-01-16 07:06:24,20190116,,-100,7,217000000027,611000000822,2,,,,,23.5,0.0,0.1,1.3e-05,10,SW.JS.021.001,1636
348979,2019-01-16 07:05:18,2019-01-16 07:11:27,20190116,,-100,7,217000000027,611000000349,1,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,10,SW.JS.021.001,1637
349171,2019-01-16 07:05:18,2019-01-16 07:11:27,20190116,,-100,7,217000000027,611000000822,1,0.0,0.0,0.0,0.0,31.0,0.0,0.6,5.1e-05,10,SW.JS.021.001,1637
349172,2019-01-16 07:05:18,2019-01-16 07:11:27,20190116,,-100,7,217000000027,611000000822,2,,,,,32.0,0.0,0.6,5.6000000000000006e-05,10,SW.JS.021.001,1637
349353,2019-01-16 07:10:18,2019-01-16 07:21:31,20190116,,-100,7,217000000027,611000000816,1,0.0,0.0,0.0,0.0,13.3,0.0,0.6,0.0001189999999999,10,SW.JS.021.001,1638
349358,2019-01-16 07:10:18,2019-01-16 07:21:31,20190116,,-100,7,217000000027,611000000822,2,,,,,31.4,0.0,2.1,0.000404,10,SW.JS.021.001,1638
349415,2019-01-16 07:25:18,2019-01-16 07:31:35,20190116,,-100,7,217000000027,611000000443,1,0.0,0.0,0.0,0.0,34.3,0.0,3.4,0.000637,10,SW.JS.021.001,1639
349589,2019-01-16 07:25:18,2019-01-16 07:31:35,20190116,,-100,7,217000000027,611000000814,1,0.0,0.0,0.0,0.0,17.1,0.2,4.7,0.000611,10,SW.JS.021.001,1639
349565,2019-01-16 07:25:18,2019-01-16 07:31:35,20190116,,-100,7,217000000027,611000000816,1,0.0,0.0,0.0,0.0,11.3,0.0,0.5,6.9e-05,10,SW.JS.021.001,1639
349680,2019-01-16 07:30:18,2019-01-16 07:36:38,20190116,,-100,7,217000000027,611000000575,2,,,,,18.5,0.0,0.1,9e-06,10,SW.JS.021.001,1640
349720,2019-01-16 07:30:18,2019-01-16 07:36:38,20190116,,-100,7,217000000027,611000000635,2,,,,,30.1,0.0,2.5,0.0002189999999999,10,SW.JS.021.001,1640
349791,2019-01-16 07:30:18,2019-01-16 07:36:38,20190116,,-100,7,217000000027,611000000822,1,0.0,0.0,0.0,0.0,12.2,0.5,6.4,0.000562,10,SW.JS.021.001,1640
349934,2019-01-16 07:35:18,2019-01-16 07:41:42,20190116,,-100,7,217000000027,611000000632,2,,,,,16.5,0.0,0.1,1.1e-05,10,SW.JS.021.001,1641
349963,2019-01-16 07:35:18,2019-01-16 07:41:42,20190116,,-100,7,217000000027,611000000727,1,0.0,0.0,0.0,0.0,21.8,0.3,7.0,0.000573,10,SW.JS.021.001,1641
350020,2019-01-16 07:35:18,2019-01-16 07:41:42,20190116,,-100,7,217000000027,611000000839,2,,,,,31.9,0.4,13.3,0.001085,10,SW.JS.021.001,1641
350079,2019-01-16 07:40:18,2019-01-16 07:46:47,20190116,,-100,7,217000000027,611000000461,1,0.0,0.0,0.0,0.0,35.2,0.2,10.5,0.0008699999999999,10,SW.JS.021.001,1642
350120,2019-01-16 07:40:18,2019-01-16 07:46:47,20190116,,-100,7,217000000027,611000000575,2,,,,,15.9,0.4,7.1,0.000653,10,SW.JS.021.001,1642
350143,2019-01-16 07:40:18,2019-01-16 07:46:47,20190116,,-100,7,217000000027,611000000611,1,0.0,0.0,0.0,0.0,20.0,0.2,5.9,0.000483,10,SW.JS.021.001,1642
350328,2019-01-16 07:45:18,2019-01-16 07:51:50,20190116,,-100,7,217000000027,611000000555,2,,,,,17.7,0.2,3.9,0.000334,10,SW.JS.021.001,1643
350397,2019-01-16 07:45:18,2019-01-16 07:51:50,20190116,,-100,7,217000000027,611000000666,1,0.0,0.0,0.0,0.0,22.8,0.5,12.4,0.00108,10,SW.JS.021.001,1643
350444,2019-01-16 07:45:18,2019-01-16 07:51:50,20190116,,-100,7,217000000027,611000000815,2,,,,,24.9,0.0,0.5,5.3e-05,10,SW.JS.021.001,1643
350505,2019-01-16 07:50:18,2019-01-16 07:56:54,20190116,,-100,7,217000000027,611000000421,1,0.0,0.0,0.0,0.0,26.5,0.3,9.8,0.000814,10,SW.JS.021.001,1644
350545,2019-01-16 07:50:18,2019-01-16 07:56:54,20190116,,-100,7,217000000027,611000000552,1,0.0,0.0,0.0,0.0,25.8,0.4,11.7,0.000977,10,SW.JS.021.001,1644
350573,2019-01-16 07:50:18,2019-01-16 07:56:54,20190116,,-100,7,217000000027,611000000594,1,0.0,0.0,0.0,0.0,35.4,0.2,7.7,0.000638,10,SW.JS.021.001,1644
350766,2019-01-16 07:55:18,2019-01-16 08:01:58,20190116,,-100,7,217000000027,611000000552,2,,,,,25.2,0.5,13.5,0.001113,10,SW.JS.021.001,1645
350768,2019-01-16 07:55:18,2019-01-16 08:01:58,20190116,,-100,7,217000000027,611000000555,2,,,,,23.3,0.1,2.8,0.000263,10,SW.JS.021.001,1645
350795,2019-01-16 07:55:18,2019-01-16 08:01:58,20190116,,-100,7,217000000027,611000000599,1,0.0,0.0,0.0,0.0,20.9,0.7,14.8,0.001239,10,SW.JS.021.001,1645
350967,2019-01-16 08:00:18,2019-01-16 08:07:03,20190116,,-100,8,217000000027,611000000474,1,0.0,0.0,0.0,0.0,21.4,0.4,9.6,0.000794,10,SW.JS.021.001,1646
351007,2019-01-16 08:00:18,2019-01-16 08:07:03,20190116,,-100,8,217000000027,611000000590,1,0.0,0.0,0.0,0.0,22.1,0.4,10.6,0.000866,10,SW.JS.021.001,1646
351083,2019-01-16 08:00:18,2019-01-16 08:07:03,20190116,,-100,8,217000000027,611000000796,1,0.0,0.0,0.0,0.0,23.3,0.4,9.7,0.000889,10,SW.JS.021.001,1646
351245,2019-01-16 08:05:18,2019-01-16 08:12:07,20190116,,-100,8,217000000027,611000000631,1,0.0,0.0,0.0,0.0,35.2,0.3,11.0,0.0017879999999999,10,SW.JS.021.001,1647
351275,2019-01-16 08:05:18,2019-01-16 08:12:07,20190116,,-100,8,217000000027,611000000726,1,0.0,0.0,0.0,0.0,15.7,0.2,4.4,0.000323,10,SW.JS.021.001,1647
351286,2019-01-16 08:05:18,2019-01-16 08:12:07,20190116,,-100,8,217000000027,611000000734,2,,,,,23.0,0.0,0.9,7.3e-05,10,SW.JS.021.001,1647
351346,2019-01-16 08:10:18,2019-01-16 08:17:11,20190116,,-100,8,217000000027,611000000338,2,,,,,29.0,0.0,1.6,0.000139,10,SW.JS.021.001,1648
351349,2019-01-16 08:10:18,2019-01-16 08:17:11,20190116,,-100,8,217000000027,611000000342,1,0.0,0.0,0.0,0.0,16.9,0.5,8.5,0.000718,10,SW.JS.021.001,1648
351459,2019-01-16 08:10:18,2019-01-16 08:17:11,20190116,,-100,8,217000000027,611000000614,1,0.0,0.0,0.0,0.0,25.3,0.4,10.7,0.000938,10,SW.JS.021.001,1648
351713,2019-01-16 08:15:18,2019-01-16 08:22:15,20190116,,-100,8,217000000027,611000000725,1,0.0,0.0,0.0,0.0,36.4,0.0,1.0,9e-05,10,SW.JS.021.001,1649
351725,2019-01-16 08:15:18,2019-01-16 08:22:15,20190116,,-100,8,217000000027,611000000734,1,0.0,0.0,0.0,0.0,20.1,0.6,13.7,0.00113,10,SW.JS.021.001,1649
351784,2019-01-16 08:15:18,2019-01-16 08:22:15,20190116,,-100,8,217000000027,611000000814,2,,,,,31.2,0.6,19.1,0.001594,10,SW.JS.021.001,1649
351934,2019-01-16 08:20:18,2019-01-16 08:27:19,20190116,,-100,8,217000000027,611000000725,2,,,,,21.4,0.0,0.0,3e-06,10,SW.JS.021.001,1650
351946,2019-01-16 08:20:18,2019-01-16 08:27:19,20190116,,-100,8,217000000027,611000000734,2,,,,,18.5,1.5,28.6,0.002416,10,SW.JS.021.001,1650
351977,2019-01-16 08:20:18,2019-01-16 08:27:19,20190116,,-100,8,217000000027,611000000815,1,0.0,0.0,0.0,0.0,19.2,0.1,2.0,0.000171,10,SW.JS.021.001,1650
352031,2019-01-16 08:25:18,2019-01-16 08:32:24,20190116,,-100,8,217000000027,611000000398,1,0.0,0.0,0.0,0.0,14.5,1.9,28.7,0.002431,10,SW.JS.021.001,1651
352094,2019-01-16 08:25:18,2019-01-16 08:32:24,20190116,,-100,8,217000000027,611000000575,2,,,,,12.5,2.2,28.0,0.002561,10,SW.JS.021.001,1651
352166,2019-01-16 08:25:18,2019-01-16 08:32:24,20190116,,-100,8,217000000027,611000000734,2,,,,,15.9,1.2,20.6,0.001738,10,SW.JS.021.001,1651
352251,2019-01-16 08:30:18,2019-01-16 08:37:28,20190116,,-100,8,217000000027,611000000398,1,0.0,0.0,0.0,0.0,19.3,1.0,19.6,0.001591,10,SW.JS.021.001,1652
